asset_id;sale_date;sale_price;sale_channel;customer_type;warranty_months;shipping_cost;customer_satisfaction
AST000623;14/7/2021;401.19;Online_Marketplace;SMB;3;12.28;4.3
AST000627;11/2/2022;161.96;Online_Marketplace;Enterprise;6;18.35;5
AST000628;13/11/2024;893.68;Online_Marketplace;Enterprise;6;29.56;4.8
AST000631;26/10/2022;366.19;Retail_Partner;Consumer;12;29.85;5
AST000632;27/4/2023;459.54;Auction;Enterprise;6;14.41;5
AST000633;25/6/2020;261.37;Direct_B2B;Enterprise;6;26.1;4.4
AST000634;29/8/2020;1066.32;Auction;Enterprise;3;57.51;4.2
AST000639;10/9/2020;112.38;Export;Enterprise;6;17.63;5
AST000640;11/10/2022;268.53;Direct_B2B;Government;12;28.73;4.7
AST000641;12/9/2023;820.96;Direct_B2B;SMB;12;14.58;5
AST000642;15/7/2023;507.92;Export;Enterprise;12;22.39;4.9
AST000643;7/4/2021;451.08;Direct_B2B;SMB;12;13.37;5
AST000651;13/9/2021;327.88;Direct_B2B;Enterprise;12;28.08;5
AST000652;5/9/2022;268.66;Online_Marketplace;Enterprise;3;6.76;4.8
AST000654;19/5/2021;390.34;Online_Marketplace;Enterprise;3;13.04;4.5
AST000658;31/8/2024;730.99;Direct_B2B;Enterprise;12;14.12;5
AST000660;3/2/2022;628.2;Direct_B2B;Enterprise;12;13.19;5
AST000661;25/11/2023;287.98;Online_Marketplace;SMB;6;20.45;5
AST000662;10/10/2024;482.82;Direct_B2B;SMB;12;20.93;5
AST000663;26/7/2021;1363.27;Export;Education;12;49.71;5
AST000664;24/12/2023;526.63;Direct_B2B;Enterprise;12;25.41;4.4
AST000665;17/6/2023;534.71;Online_Marketplace;Enterprise;6;14.12;5
AST000667;12/6/2022;431.51;Direct_B2B;Enterprise;12;23.74;5
AST000670;14/11/2024;1195.03;Direct_B2B;Education;12;13.11;4.7
AST000671;1/9/2021;467.08;Direct_B2B;Government;6;12.42;4.8
AST000674;14/5/2024;2615.59;Direct_B2B;Enterprise;12;47.14;5
AST000675;17/3/2022;468.09;Direct_B2B;Enterprise;6;16;4.3
AST000677;8/7/2024;284.89;Direct_B2B;Education;12;8.71;5
AST000679;25/3/2021;252.55;Direct_B2B;SMB;6;14.83;4.5
AST000680;10/1/2022;477.3;Export;SMB;12;17.84;4.5
AST000681;28/8/2022;322.03;Export;Consumer;12;27.59;4.5
AST000682;23/10/2024;720.71;Direct_B2B;Enterprise;12;27.8;5
AST000684;5/12/2023;3267.84;Online_Marketplace;Education;6;53.11;5
AST000690;29/3/2023;715.06;Auction;Enterprise;6;14;5
AST000692;10/3/2023;2334.75;Online_Marketplace;Enterprise;6;56.23;5
AST000693;15/8/2023;537.54;Direct_B2B;Enterprise;12;16.49;5
AST000694;19/7/2023;726.92;Direct_B2B;Enterprise;12;13.03;5
AST000695;25/9/2023;2427.06;Direct_B2B;SMB;12;53.27;5
AST000697;24/9/2020;235.76;Online_Marketplace;SMB;3;22.97;4.4
AST000698;1/7/2023;534.5;Retail_Partner;Enterprise;12;12.16;5
AST000704;7/11/2021;2095.36;Export;SMB;12;58.11;4.8
AST000705;1/8/2020;198.47;Direct_B2B;Enterprise;6;21.51;4.8
AST000707;18/1/2021;415.92;Direct_B2B;Government;12;15.15;4.8
AST000709;12/12/2020;280.95;Auction;SMB;3;17.3;3.5
AST000711;25/6/2023;573.59;Retail_Partner;SMB;12;21.19;4.8
AST000712;30/4/2022;1448.69;Export;Enterprise;12;43;5
AST000714;20/1/2020;1642.03;Direct_B2B;SMB;12;43.16;4.9
AST000717;18/7/2021;482.2;Direct_B2B;SMB;12;16.25;5
AST000719;16/12/2021;323.38;Online_Marketplace;Enterprise;3;12.93;5
AST000720;21/11/2023;2416.11;Export;Enterprise;12;42.55;4.8
AST000723;5/6/2024;548.58;Direct_B2B;Enterprise;12;14.58;5
AST000724;12/3/2024;697.18;Auction;Enterprise;6;16.71;4.8
AST000727;14/5/2024;603.91;Direct_B2B;Education;12;12.89;4.7
AST000728;30/6/2020;248.05;Auction;Enterprise;3;17.55;4.7
AST000731;20/3/2021;387.03;Online_Marketplace;SMB;3;16.13;4.5
AST000733;4/6/2024;222.15;Export;Enterprise;12;16.14;5
AST000735;18/11/2021;333.03;Retail_Partner;Education;6;27.96;4.9
AST000736;6/4/2023;598.54;Export;Enterprise;12;14.41;4.8
AST000737;14/3/2022;268.59;Direct_B2B;SMB;12;22.75;5
AST000740;23/1/2024;981.24;Direct_B2B;Enterprise;12;17.75;5
AST000742;5/10/2023;268.02;Direct_B2B;Enterprise;12;16.98;4.8
AST000744;18/6/2023;463.59;Retail_Partner;SMB;12;28.41;4.4
AST000747;24/7/2022;475.08;Direct_B2B;Enterprise;12;16.34;4.9
AST000750;20/1/2023;401.73;Retail_Partner;Education;12;21.38;4.9
AST000751;30/1/2022;193.32;Direct_B2B;Government;6;20.09;4.5
AST000752;7/2/2023;259.39;Auction;Government;6;9.4;4.5
AST000753;25/11/2022;452.67;Auction;SMB;6;25.46;5
AST000755;30/4/2024;984.34;Online_Marketplace;Enterprise;6;17.22;5
AST000759;2/3/2023;1713.15;Direct_B2B;Consumer;12;43.78;5
AST000760;15/8/2020;130.53;Export;Enterprise;12;21.97;5
AST000761;28/11/2023;551.22;Direct_B2B;Education;12;16.3;5
AST000762;16/6/2024;835.52;Retail_Partner;SMB;12;13.07;5
AST000765;25/3/2024;638.57;Direct_B2B;SMB;12;16.08;5
AST000766;21/3/2020;300.34;Retail_Partner;Enterprise;6;29.88;4.5
AST000769;18/5/2023;555.68;Direct_B2B;SMB;12;17.92;4.9
AST000773;6/8/2022;168.56;Auction;Enterprise;6;19.32;5
AST000775;3/6/2022;288.83;Online_Marketplace;SMB;3;21.71;4.8
AST000776;15/2/2023;628.03;Online_Marketplace;Enterprise;6;15.43;4.8
AST000777;30/5/2023;617.64;Export;Education;12;14.92;5
AST000778;12/4/2021;145.9;Online_Marketplace;Education;6;21.02;5
AST000780;7/5/2023;1804.32;Direct_B2B;Enterprise;12;44.53;5
AST000781;11/11/2023;715.56;Online_Marketplace;Education;6;15.04;5
AST000782;6/8/2023;198.38;Auction;SMB;6;19.53;5
AST000783;3/8/2022;390.33;Direct_B2B;Education;12;26.57;4.6
AST000784;30/1/2022;469.17;Retail_Partner;SMB;12;14.67;5
AST000787;20/1/2023;574.71;Direct_B2B;Enterprise;12;14.53;5
AST000788;7/3/2022;313.53;Online_Marketplace;Enterprise;6;24.15;5
AST000789;29/3/2020;299.74;Online_Marketplace;Enterprise;3;17.25;4.5
AST000790;15/9/2022;671.06;Direct_B2B;Enterprise;12;16.12;5
AST000792;2/11/2021;485.19;Direct_B2B;Enterprise;6;14.44;4.7
AST000794;20/7/2024;2781.1;Direct_B2B;Enterprise;12;44.88;5
AST000796;22/9/2023;438.93;Online_Marketplace;Enterprise;6;28.84;5
AST000797;12/3/2022;651.73;Retail_Partner;Enterprise;12;15.06;4.5
AST000798;16/4/2024;735.72;Online_Marketplace;Government;6;13.91;4.8
AST000800;16/5/2023;587.19;Online_Marketplace;SMB;6;13.08;4.8
AST000804;8/11/2022;640.77;Retail_Partner;Enterprise;12;16.53;5
AST000806;11/3/2021;314.88;Direct_B2B;SMB;6;25.73;5
AST000809;11/11/2022;181.58;Online_Marketplace;SMB;6;17.34;4.9
AST000812;19/10/2023;579.57;Retail_Partner;SMB;12;17.51;5
AST000813;27/8/2022;1179.69;Online_Marketplace;Education;6;56.46;4.9
AST000814;27/7/2023;404.93;Auction;Enterprise;6;27.85;4.9
AST000815;30/8/2020;302.07;Direct_B2B;Education;6;25.27;4.4
AST000816;12/12/2021;243.34;Direct_B2B;SMB;6;20.39;5
AST000817;9/7/2021;310.5;Direct_B2B;Enterprise;12;22.37;5
AST000818;16/7/2024;712.54;Direct_B2B;Enterprise;12;14.53;5
AST000819;12/6/2022;167.14;Auction;Education;6;20.71;5
AST000820;25/8/2023;316.4;Online_Marketplace;SMB;6;10.07;5
AST000821;20/8/2023;358.93;Direct_B2B;Education;12;11.49;5
AST000823;31/10/2021;361.66;Direct_B2B;Enterprise;6;28.48;4.5
AST000826;27/7/2022;350.61;Direct_B2B;Enterprise;12;27.42;5
AST000827;26/8/2023;639.73;Retail_Partner;Government;12;14.15;5
AST000828;23/11/2022;614.1;Online_Marketplace;SMB;6;16.01;4.4
AST000829;8/7/2020;323.39;Online_Marketplace;Enterprise;3;17.75;4.3
AST000830;20/4/2024;687.87;Retail_Partner;Enterprise;12;16.09;4.6
AST000831;15/9/2024;829.74;Retail_Partner;Enterprise;12;15.72;4.9
AST000833;6/2/2021;265.49;Direct_B2B;SMB;6;27.38;4.6
AST000834;27/5/2022;182.2;Online_Marketplace;Education;3;10.26;4.9
AST000835;31/7/2021;265;Direct_B2B;Education;6;21.55;5
AST000836;23/3/2021;245.15;Auction;SMB;3;13.1;4.3
AST000837;27/4/2022;438.7;Retail_Partner;Government;12;15.3;5
AST000838;14/4/2023;465.17;Online_Marketplace;SMB;6;27.17;4.5
AST000840;17/6/2021;280.3;Direct_B2B;Consumer;6;13.07;4.8
AST000841;9/3/2021;1528.08;Retail_Partner;Enterprise;12;48.52;5
AST000842;13/3/2020;164.31;Direct_B2B;SMB;12;17.53;5
AST000843;17/8/2020;321.51;Retail_Partner;Enterprise;6;14.78;4.5
AST000845;5/3/2021;144.5;Direct_B2B;SMB;6;11.3;4.5
AST000846;27/6/2024;416.95;Auction;Consumer;6;21.84;5
AST000849;3/4/2020;170.14;Auction;Enterprise;3;20.46;4.6
AST000850;9/10/2021;1496.46;Direct_B2B;Enterprise;6;49.07;4.2
AST000851;1/12/2020;339.59;Direct_B2B;Government;6;13.83;4.4
AST000852;8/11/2021;1770.3;Direct_B2B;SMB;12;45.13;5
AST000853;1/6/2023;689.11;Retail_Partner;Government;12;15.48;4.7
AST000855;6/8/2024;936.55;Online_Marketplace;Education;6;13.09;5
AST000856;8/9/2023;481.73;Auction;Government;6;14.87;4.9
AST000857;27/7/2022;1466.43;Direct_B2B;Consumer;12;41.99;5
AST000858;3/11/2022;424.28;Direct_B2B;Enterprise;6;14.98;4.1
AST000860;9/10/2024;565.52;Retail_Partner;Consumer;12;23.89;4.9
AST000861;27/7/2021;380.16;Retail_Partner;Enterprise;6;28.8;4.6
AST000862;12/8/2020;347.95;Retail_Partner;SMB;6;17.93;4.3
AST000864;25/1/2021;149.75;Direct_B2B;SMB;12;17.27;5
AST000865;23/5/2023;402.79;Retail_Partner;SMB;12;26.88;5
AST000866;4/9/2021;530.8;Online_Marketplace;Government;6;17.43;4.9
AST000867;22/3/2020;240.11;Online_Marketplace;Enterprise;3;14.34;4.9
AST000869;12/6/2021;1203.01;Direct_B2B;Education;12;57.02;5
AST000870;16/9/2021;192.55;Retail_Partner;SMB;6;10.72;4.4
AST000871;14/11/2022;263.87;Online_Marketplace;SMB;3;10.68;4.7
AST000873;26/7/2022;165.5;Auction;SMB;6;18.36;4.7
AST000874;20/1/2024;536.7;Direct_B2B;Enterprise;12;29.02;5
AST000876;19/6/2024;654.09;Online_Marketplace;Enterprise;6;17.85;4.7
AST000877;23/1/2020;327.9;Retail_Partner;SMB;6;24.91;4.3
AST000878;5/4/2022;497.63;Auction;Enterprise;3;15.78;4.5
AST000879;29/12/2023;819.84;Auction;Enterprise;6;13.89;5
AST000883;14/2/2022;370.98;Retail_Partner;Education;12;24.08;5
AST000886;21/1/2023;630.94;Auction;SMB;6;15.99;4.6
AST000889;2/3/2022;440.12;Direct_B2B;Enterprise;6;14.65;4.5
AST000890;20/8/2023;710.3;Online_Marketplace;Government;6;16.48;5
AST000891;22/6/2021;281.68;Direct_B2B;Education;6;16.23;4.4
AST000892;22/7/2022;510.13;Online_Marketplace;Education;6;16.37;5
AST000893;10/11/2023;928.02;Auction;Government;6;17.98;4.6
AST000895;1/3/2022;200.18;Online_Marketplace;Enterprise;6;19.49;5
AST000897;23/7/2022;1540.31;Online_Marketplace;Enterprise;6;58.69;5
AST000898;9/3/2023;672.99;Online_Marketplace;Government;6;16.99;5
AST000899;11/6/2022;344.62;Export;SMB;6;25.82;4
AST000900;30/12/2022;205.16;Direct_B2B;Education;12;16.02;5
AST000904;15/6/2023;545.13;Export;Enterprise;12;12.8;5
AST000905;5/2/2021;287.14;Auction;Consumer;3;25.15;4.3
AST000906;3/10/2021;326.55;Direct_B2B;Government;6;22.27;4.5
AST000909;26/6/2023;343.33;Export;Enterprise;12;10.09;4.8
AST000911;27/7/2023;2695.95;Direct_B2B;Enterprise;12;58.03;4.9
AST000912;24/7/2023;571.4;Direct_B2B;SMB;12;29.23;5
AST000913;8/10/2021;330.98;Direct_B2B;Education;6;25.76;5
AST000914;18/9/2022;573.91;Retail_Partner;Enterprise;12;12.51;5
AST000915;13/9/2021;240.28;Direct_B2B;Enterprise;6;29.43;4.3
AST000916;15/7/2021;397.3;Online_Marketplace;SMB;6;22.4;5
AST000917;6/5/2023;586.84;Direct_B2B;Enterprise;12;14.32;5
AST000918;14/8/2022;607.21;Export;Enterprise;6;17.29;4.6
AST000919;18/11/2023;363.16;Online_Marketplace;Enterprise;6;18.1;5
AST000920;30/4/2021;166.68;Direct_B2B;Enterprise;6;11.04;4.5
AST000922;31/10/2023;544.48;Online_Marketplace;Enterprise;6;23.86;4.7
AST000925;14/6/2021;498.19;Direct_B2B;SMB;6;13.97;5
AST000926;16/9/2022;491.67;Retail_Partner;Government;12;15.32;5
AST000927;30/7/2024;533.79;Direct_B2B;Consumer;12;20.93;5
AST000928;29/8/2021;457.78;Direct_B2B;Education;6;16.29;4.7
AST000931;18/12/2023;199.32;Export;Enterprise;6;19.66;5
AST000933;6/5/2023;419.74;Online_Marketplace;SMB;6;17.92;4.8
AST000938;28/10/2023;314.49;Export;Enterprise;12;11.26;4.8
AST000940;9/8/2022;683.75;Retail_Partner;Education;12;13.46;5
AST000941;5/1/2023;403.03;Retail_Partner;Enterprise;12;21.03;4.5
AST000942;29/1/2023;371.49;Online_Marketplace;Enterprise;6;28.72;5
AST000944;5/9/2024;814.59;Direct_B2B;Enterprise;12;13.71;5
AST000945;5/8/2021;227.85;Retail_Partner;Enterprise;6;22.35;4.5
AST000946;25/9/2022;1690.28;Auction;Enterprise;6;58.41;5
AST000947;22/4/2024;628.96;Export;Enterprise;12;27.22;5
AST000948;26/4/2021;204.19;Online_Marketplace;Enterprise;3;16.54;4.3
AST000949;4/10/2024;3039.42;Retail_Partner;Enterprise;12;52.52;5
AST000951;24/12/2021;546.33;Online_Marketplace;SMB;3;12.21;5
AST000952;24/10/2023;897.88;Online_Marketplace;Education;6;12.45;5
AST000953;24/1/2022;463.43;Export;Enterprise;12;12.29;5
AST000954;3/5/2022;345.86;Direct_B2B;Education;12;28.24;5
AST000956;1/4/2024;312.43;Direct_B2B;SMB;12;23.29;4.8
AST000957;8/5/2023;376.01;Export;Government;12;29.07;4.8
AST000958;23/2/2021;139.67;Online_Marketplace;Enterprise;3;10;4.3
AST000959;15/10/2020;393.25;Direct_B2B;Education;6;15.48;4.5
AST000961;7/8/2023;635.91;Direct_B2B;Enterprise;12;13.93;4.9
AST000962;25/7/2024;862.01;Auction;SMB;6;14.73;5
AST000963;25/8/2020;286.09;Direct_B2B;Enterprise;6;14.61;4.9
AST000964;7/8/2022;368.46;Online_Marketplace;SMB;6;26.12;5
AST000965;21/6/2022;297.03;Online_Marketplace;SMB;6;26.1;4.7
AST000967;20/10/2023;982.33;Direct_B2B;SMB;12;16.33;4.8
AST000969;3/6/2023;249.5;Online_Marketplace;Enterprise;6;19.59;4.7
AST000970;30/3/2023;817.99;Direct_B2B;SMB;12;14.08;4.9
AST000971;1/12/2022;575.84;Retail_Partner;Enterprise;6;15.54;4.8
AST000972;22/7/2021;293.87;Retail_Partner;Consumer;6;24.32;5
AST000973;19/7/2020;270.64;Direct_B2B;Enterprise;6;16.27;5
AST000974;1/6/2023;2252.72;Online_Marketplace;Enterprise;6;48.32;5
AST000975;18/6/2021;128.99;Online_Marketplace;Enterprise;3;8.72;4.6
AST000976;8/5/2020;231.37;Online_Marketplace;Education;6;21.56;4.6
AST000977;28/9/2021;422.99;Direct_B2B;Enterprise;12;14.78;5
AST000978;16/9/2023;2754.9;Online_Marketplace;SMB;6;40.33;5
AST000983;25/5/2020;941.36;Direct_B2B;Enterprise;6;47.08;4.5
AST000984;4/9/2020;255.84;Export;SMB;6;23.07;5
AST000985;31/7/2024;702.24;Direct_B2B;Enterprise;12;25.4;5
AST000986;22/7/2023;484.99;Online_Marketplace;SMB;6;20.43;4.9
AST000990;6/8/2020;107.33;Auction;SMB;3;8.19;4.1
AST000991;8/9/2021;2272.97;Direct_B2B;Enterprise;12;47.1;4.9
AST000994;25/9/2022;257.8;Direct_B2B;Enterprise;12;20.49;5
AST000997;7/7/2023;242.5;Auction;Enterprise;6;20.71;4.9
AST000998;15/9/2022;253.51;Online_Marketplace;Enterprise;3;10.45;5
AST000999;2/12/2021;312.18;Online_Marketplace;Education;3;23.93;4.7
AST001000;14/3/2022;495.82;Direct_B2B;Education;12;16.28;5
AST001001;9/5/2023;418.56;Online_Marketplace;Government;6;28.67;4.9
AST001002;5/2/2021;253.39;Auction;Enterprise;3;22.25;4.6
AST001003;31/7/2022;313.52;Online_Marketplace;Enterprise;6;20.62;5
AST001004;16/5/2024;699.49;Direct_B2B;Government;12;16.18;5
AST001005;26/9/2023;769.42;Direct_B2B;Government;12;17.73;5
AST001006;3/2/2020;203.51;Online_Marketplace;Enterprise;3;12.99;4.1
AST001007;8/10/2022;243.37;Export;Enterprise;12;29.03;4.8
AST001008;28/7/2023;223.89;Auction;Education;6;17.28;4.7
AST001009;25/4/2021;143.43;Direct_B2B;Enterprise;12;21.08;5
AST001010;25/10/2023;216.26;Retail_Partner;Education;12;18.93;5
AST001011;6/9/2020;351.16;Online_Marketplace;SMB;3;13.93;5
AST001012;20/6/2023;608.88;Online_Marketplace;Enterprise;6;17.52;4.8
AST001014;12/2/2022;265.73;Auction;SMB;3;8.59;4.8
AST001017;28/5/2024;3142.75;Retail_Partner;Consumer;12;48.49;5
AST001018;14/12/2022;616;Online_Marketplace;Enterprise;6;24.83;4.8
AST001021;2/10/2021;252.27;Retail_Partner;Enterprise;12;23.22;5
AST001022;5/10/2021;338.39;Auction;Government;6;29.7;5
AST001025;2/8/2023;192.57;Retail_Partner;SMB;12;18.88;5
AST001026;25/11/2021;395.52;Online_Marketplace;Government;6;16.4;5
AST001027;2/3/2023;276.2;Direct_B2B;Education;12;9.22;5
AST001028;28/6/2021;158.98;Online_Marketplace;SMB;6;22.79;5
AST001029;20/7/2024;794.24;Retail_Partner;SMB;12;12.78;5
AST001030;25/7/2023;461.68;Online_Marketplace;Education;6;29.24;4.5
AST001033;18/3/2021;374.76;Direct_B2B;Enterprise;12;16;5
AST001034;4/11/2023;588.26;Direct_B2B;Enterprise;12;16.26;5
AST001036;3/9/2021;485.6;Retail_Partner;Education;12;13.71;4.4
AST001037;25/3/2021;394.9;Direct_B2B;Consumer;6;17.92;4.3
AST001038;8/9/2020;159.11;Direct_B2B;Government;6;8.93;4.9
AST001039;25/6/2022;247.25;Direct_B2B;Government;12;27.39;5
AST001041;30/10/2022;2060.01;Retail_Partner;Enterprise;12;58.71;5
AST001042;5/3/2020;839.26;Retail_Partner;Education;12;41.71;5
AST001043;19/6/2021;306.41;Direct_B2B;Government;6;20.27;4.3
AST001045;16/5/2021;206.95;Direct_B2B;Enterprise;6;7.84;4.4
AST001046;11/7/2023;576.07;Direct_B2B;Enterprise;12;16.66;4.9
AST001047;12/3/2022;279.27;Retail_Partner;SMB;6;14.59;4.8
AST001049;18/1/2024;982.74;Online_Marketplace;SMB;6;15.45;5
AST001050;18/1/2024;754.98;Online_Marketplace;Enterprise;6;17.32;5
AST001051;5/8/2020;193.04;Direct_B2B;SMB;12;20.5;5
AST001053;11/7/2023;2381.81;Online_Marketplace;Enterprise;6;58.81;5
AST001055;5/9/2022;202.72;Retail_Partner;Consumer;12;23.28;5
AST001058;28/8/2023;3022.39;Direct_B2B;Education;12;41.08;5
AST001060;21/5/2020;220.04;Direct_B2B;Enterprise;6;27.14;5
AST001061;18/5/2020;244.96;Online_Marketplace;SMB;3;16.21;4.7
AST001062;23/3/2024;663.79;Online_Marketplace;Consumer;6;12.15;4.8
AST001063;3/4/2022;428.41;Online_Marketplace;SMB;6;16.18;4.7
AST001064;1/6/2022;235.56;Auction;Consumer;6;18.19;5
AST001066;23/4/2023;513.24;Retail_Partner;Education;12;23.97;5
AST001067;7/9/2024;653.71;Online_Marketplace;Enterprise;6;27.63;5
AST001068;17/8/2022;460.6;Online_Marketplace;SMB;6;17.97;5
AST001069;28/7/2022;532.57;Auction;Government;3;14.13;4.3
AST001071;15/8/2022;511;Online_Marketplace;SMB;6;12.8;4.8
AST001075;21/6/2020;250.8;Retail_Partner;Education;6;15.09;4.7
AST001077;17/4/2022;323.06;Online_Marketplace;Consumer;6;14.78;5
AST001078;22/8/2022;2392.87;Online_Marketplace;SMB;6;42.78;4.8
AST001079;16/5/2023;599.38;Retail_Partner;Consumer;12;17.58;4.9
AST001080;2/8/2021;403.44;Retail_Partner;Enterprise;6;13.87;5
AST001081;21/12/2023;759.22;Direct_B2B;Enterprise;12;15.58;5
AST001082;3/7/2021;382.3;Export;SMB;12;25.58;5
AST001084;30/10/2022;578.85;Retail_Partner;Education;12;15.76;5
AST001085;2/5/2022;2055.62;Direct_B2B;Enterprise;12;54.78;5
AST001086;5/6/2024;2513.05;Direct_B2B;Enterprise;12;49.85;4.9
AST001087;30/9/2023;725.51;Retail_Partner;Government;12;13.25;4.5
AST001089;24/5/2024;710.18;Online_Marketplace;Government;6;12.31;4.5
AST001092;26/4/2024;2299.92;Direct_B2B;SMB;12;51.85;5
AST001093;6/9/2021;376.59;Direct_B2B;SMB;6;16.27;4.4
AST001095;30/12/2021;588.22;Retail_Partner;SMB;6;16.28;4.9
AST001096;28/4/2023;454.94;Direct_B2B;Consumer;12;20.87;5
AST001097;30/6/2022;437.58;Online_Marketplace;Enterprise;6;21.21;5
AST001098;26/9/2020;125.29;Direct_B2B;SMB;12;16.84;4.9
AST001099;31/12/2020;304.22;Direct_B2B;Enterprise;6;20.16;5
AST001100;8/11/2021;339.37;Direct_B2B;Enterprise;6;24.54;5
AST001101;20/12/2023;277.29;Direct_B2B;Education;12;23.48;4.8
AST001103;21/5/2021;300.78;Auction;Government;3;16.65;4.7
AST001104;1/8/2024;435.68;Direct_B2B;Enterprise;12;24.98;5
AST001106;23/9/2020;208.64;Retail_Partner;SMB;6;16.87;4.6
AST001107;7/4/2020;1189.65;Online_Marketplace;Enterprise;6;47.96;4.9
AST001108;21/7/2020;252.87;Online_Marketplace;SMB;3;15.38;3.8
AST001109;11/2/2023;306.02;Auction;Government;6;29.02;5
AST001112;26/5/2022;825.26;Online_Marketplace;Government;6;17.42;4.8
AST001113;17/9/2022;1752.52;Online_Marketplace;Enterprise;6;45.05;4.2
AST001115;9/11/2020;306.5;Online_Marketplace;Enterprise;3;16.94;4.5
AST001116;21/5/2021;135.42;Direct_B2B;Enterprise;6;8.79;4.7
AST001117;30/4/2021;330.01;Retail_Partner;Enterprise;6;17.62;4.7
AST001118;29/4/2022;540.91;Direct_B2B;Enterprise;12;17.38;5
AST001121;15/10/2022;502.08;Export;Consumer;12;16.97;5
AST001123;23/2/2020;207.11;Auction;Government;3;27.53;4.5
AST001125;7/4/2024;396.86;Direct_B2B;Enterprise;6;6.91;4.7
AST001127;3/1/2021;192.83;Direct_B2B;SMB;12;20.69;5
AST001128;19/8/2024;569.1;Direct_B2B;Enterprise;12;15.08;4.8
AST001130;14/1/2023;284.66;Direct_B2B;SMB;12;17.07;5
AST001131;17/3/2023;383.98;Auction;Enterprise;6;13.65;4.6
AST001134;31/8/2022;171.38;Direct_B2B;SMB;12;17.42;4.9
AST001135;18/1/2024;533.2;Online_Marketplace;SMB;6;8.79;5
AST001136;14/8/2021;373.2;Retail_Partner;Education;6;13.86;4.6
AST001137;28/7/2023;575.18;Direct_B2B;SMB;12;13.53;5
AST001139;23/4/2021;201.97;Retail_Partner;Enterprise;6;7.23;4.9
AST001140;25/6/2022;437.05;Online_Marketplace;SMB;6;16.66;5
AST001142;22/5/2023;430.86;Online_Marketplace;SMB;6;25.9;5
AST001143;1/9/2023;2152.85;Direct_B2B;Enterprise;12;51.39;5
AST001144;12/2/2022;435.53;Retail_Partner;Enterprise;12;20.97;5
AST001145;22/8/2023;874.63;Direct_B2B;Government;12;15.52;5
AST001146;19/8/2022;362.07;Online_Marketplace;Enterprise;6;27.68;4.5
AST001147;9/10/2022;293.74;Online_Marketplace;Enterprise;6;22.53;4.7
AST001148;20/12/2022;433.85;Direct_B2B;Enterprise;6;12.71;4.4
AST001149;6/9/2022;624.67;Online_Marketplace;Education;6;15.1;5
AST001152;6/8/2020;324.72;Retail_Partner;SMB;6;15.86;4.8
AST001154;25/6/2024;524.47;Online_Marketplace;Enterprise;6;22.3;4.6
AST001156;29/10/2023;302.36;Online_Marketplace;Government;6;8.37;5
AST001157;13/4/2024;578.23;Auction;Enterprise;6;22.83;4.8
AST001158;31/1/2024;2247.21;Online_Marketplace;SMB;6;40.78;5
AST001159;20/5/2020;256.72;Online_Marketplace;Government;3;12.12;4.6
AST001161;15/7/2022;595.11;Direct_B2B;Enterprise;6;16.41;5
AST001162;24/4/2023;372.89;Retail_Partner;Enterprise;12;22.39;5
AST001163;12/9/2024;671.43;Direct_B2B;Education;12;12.4;5
AST001165;9/10/2022;347.61;Direct_B2B;SMB;12;11.02;4.3
AST001166;4/12/2022;2660.89;Direct_B2B;Enterprise;12;45.97;4.8
AST001167;18/6/2022;1807.05;Direct_B2B;Education;12;56.22;5
AST001170;23/2/2020;239.11;Direct_B2B;Enterprise;6;14.19;4.8
AST001171;6/3/2020;213.13;Retail_Partner;Enterprise;6;23.29;5
AST001173;11/9/2021;284.24;Retail_Partner;Enterprise;12;23;4.7
AST001174;26/2/2021;286.87;Online_Marketplace;Enterprise;6;27.83;5
AST001175;28/8/2023;700.6;Retail_Partner;Enterprise;12;13.88;5
AST001176;12/8/2022;447;Auction;Education;6;12.26;5
AST001178;15/10/2021;352.65;Online_Marketplace;SMB;3;13.01;4.3
AST001179;30/9/2023;2120.8;Auction;Enterprise;6;48.77;5
AST001180;15/11/2022;511.84;Export;Government;12;16.22;4.8
AST001183;19/9/2023;721.03;Direct_B2B;Enterprise;12;14.71;4.7
AST001184;21/11/2023;335.73;Export;Enterprise;12;21.63;5
