asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-000121,Monitor,0.92,5.48,Middle East & Africa,1037.85,6.90,Refurbished,True,128.05,True,0.83,B2B Direct,1012.90,2336.68,0.05,2219.85,257.64,7.54,211.45,2.88,0.55,2024-11-29,7,1.00,1724.89
ITAD-000122,Server,5.98,28.58,Asia Pacific,526.38,8.60,Refurbished,True,714.29,True,0.95,B2B Direct,388.52,844.05,0.05,801.85,1056.87,48.59,849.75,2.19,0.68,2025-02-21,7,1.00,18.17
ITAD-000123,Tablet,2.56,0.74,Asia Pacific,268.05,4.60,Refurbished,True,20.00,True,0.65,Online Marketplace,195.02,202.31,0.12,178.03,119.59,1.26,100.39,2.82,0.68,2024-11-18,1,1.08,680.13
ITAD-000124,Desktop,2.07,8.62,Middle East & Africa,1721.07,5.80,Refurbished,True,323.34,True,0.74,B2B Direct,1481.25,3960.29,0.05,3762.27,455.67,11.85,375.47,3.14,0.55,2025-04-13,12,1.08,1124.80
ITAD-000125,Server,13.92,16.80,Middle East & Africa,100.00,2.30,Poor,False,0.00,False,0.00,B2B Direct,5.45,14.79,0.05,14.05,970.56,11.85,145.58,0.00,0.55,2025-06-13,5,1.00,147.93
ITAD-000126,Smartphone,1.04,0.23,Asia Pacific,221.13,8.70,Refurbished,True,54.66,True,0.95,B2B Direct,202.00,490.30,0.05,465.79,40.50,0.39,34.04,2.26,0.68,2024-12-30,2,1.00,797.05
ITAD-000127,Laptop,2.49,2.52,North America,636.87,8.20,Refurbished,True,123.47,True,0.93,Online Marketplace,718.12,720.00,0.12,633.60,279.44,2.65,234.87,2.58,0.42,2025-03-31,3,1.00,483.11
ITAD-000128,Desktop,7.09,13.64,Asia Pacific,100.00,3.90,Fair,False,0.00,False,0.00,B2B Direct,24.35,59.44,0.05,56.47,393.38,0.00,334.37,1.19,0.68,2025-02-11,2,1.00,594.39
ITAD-000129,Server,2.98,22.19,North America,3184.85,9.60,Refurbished,True,370.61,True,0.95,Retail Partner,4146.17,5125.52,0.20,4100.42,1022.27,23.30,845.63,3.41,0.42,2025-08-11,6,1.00,1283.00
ITAD-000130,Tablet,1.60,0.52,North America,300.93,8.20,Refurbished,True,20.00,True,0.93,Online Marketplace,369.09,379.91,0.12,334.32,65.12,0.54,54.81,2.74,0.42,2025-04-07,12,1.08,1195.99
ITAD-000131,Monitor,1.71,4.06,Europe,200.63,9.40,Refurbished,True,136.72,True,0.95,B2B Direct,254.20,722.84,0.05,686.69,175.60,3.15,146.11,1.65,0.31,2025-02-27,12,1.08,428.69
ITAD-000132,Smartphone,0.37,0.20,Middle East & Africa,128.95,9.70,Refurbished,True,34.37,True,0.95,Online Marketplace,125.77,140.75,0.12,123.86,51.62,0.28,43.60,2.35,0.55,2025-05-12,5,1.00,309.51
ITAD-000133,Printer,2.09,13.28,Asia Pacific,597.16,6.70,Refurbished,True,193.93,True,0.81,B2B Direct,544.87,1466.01,0.05,1392.71,285.90,22.58,220.43,1.54,0.68,2025-04-20,5,1.00,655.94
ITAD-000134,Printer,0.52,5.24,North America,208.44,9.90,Refurbished,True,149.23,True,0.95,Online Marketplace,311.17,329.20,0.12,289.70,279.96,5.50,232.46,3.19,0.42,2025-05-11,7,1.00,120.59
ITAD-000135,Desktop,0.48,12.56,Asia Pacific,966.24,10.00,Refurbished,True,300.89,True,0.95,Refurb Specialist,1025.33,1904.85,0.08,1752.46,383.29,21.36,304.44,1.70,0.68,2025-04-29,8,1.00,533.07
ITAD-000136,Desktop,2.01,8.27,Latin America,1606.76,7.80,Refurbished,True,386.80,True,0.90,Retail Partner,1216.70,1371.60,0.20,1097.28,509.17,7.24,425.56,2.73,0.35,2024-09-27,12,1.08,254.60
ITAD-000137,Tablet,0.57,0.64,North America,250.64,10.00,Refurbished,True,48.55,True,0.95,B2B Direct,361.30,862.18,0.05,819.07,50.85,0.67,42.55,3.41,0.42,2025-01-16,5,1.00,1675.70
ITAD-000138,Desktop,2.17,11.85,Asia Pacific,554.00,5.70,Refurbished,True,215.55,True,0.74,Online Marketplace,501.51,465.53,0.12,409.66,574.73,20.14,468.38,3.06,0.68,2024-10-11,8,1.00,115.97
ITAD-000139,Desktop,3.85,14.72,Europe,1073.20,6.90,Refurbished,True,201.86,True,0.83,Online Marketplace,1042.00,1113.58,0.12,979.95,378.49,11.41,310.31,2.47,0.31,2025-01-22,12,1.08,451.66
ITAD-000140,Monitor,0.16,3.48,Europe,668.99,8.50,Refurbished,True,31.29,True,0.95,B2B Direct,946.67,2597.25,0.05,2467.38,289.25,2.69,243.17,2.85,0.31,2025-03-15,3,1.00,3835.59
ITAD-000141,Laptop,3.63,2.58,Asia Pacific,1144.19,5.50,Fair,True,141.64,False,0.72,Online Marketplace,406.00,417.47,0.12,367.38,368.40,0.00,313.14,1.23,0.68,2025-04-07,7,1.00,194.73
ITAD-000142,Server,0.19,19.04,Europe,4687.20,8.70,Refurbished,True,461.22,True,0.95,B2B Direct,6630.54,17096.93,0.05,16242.09,1475.59,14.76,1239.50,2.48,0.31,2025-06-09,7,1.00,3549.18
ITAD-000143,Server,4.62,22.63,North America,6450.62,9.30,Refurbished,True,902.13,True,0.95,Online Marketplace,7480.60,7947.05,0.12,6993.40,1332.79,23.76,1109.11,1.82,0.42,2025-03-03,10,1.15,780.92
ITAD-000144,Laptop,4.74,1.51,Asia Pacific,657.88,6.20,Refurbished,True,85.32,True,0.77,Retail Partner,344.26,457.65,0.20,366.12,323.00,2.57,271.98,2.88,0.68,2025-06-11,9,1.15,436.37
ITAD-000145,Desktop,5.01,9.04,North America,330.09,4.60,Fair,True,163.71,False,0.65,Retail Partner,161.53,153.24,0.20,122.59,498.26,0.00,423.52,0.89,0.42,2024-10-30,5,1.00,-6.40
ITAD-000146,Printer,0.01,20.88,North America,189.74,10.00,Refurbished,True,122.41,True,0.95,B2B Direct,295.71,928.40,0.05,881.98,307.60,21.93,239.53,2.62,0.42,2024-12-25,4,1.00,658.46
ITAD-000147,Desktop,3.20,10.25,Asia Pacific,1016.19,7.70,Refurbished,True,259.13,True,0.90,Refurb Specialist,823.31,1360.82,0.08,1251.95,402.46,17.43,324.66,3.15,0.68,2025-03-16,3,1.00,425.15
ITAD-000148,Server,0.46,20.57,North America,1683.54,10.00,Refurbished,True,678.31,True,0.95,B2B Direct,2559.65,6845.96,0.05,6503.66,921.44,21.60,761.62,2.78,0.42,2025-01-08,4,1.00,909.26
ITAD-000149,Printer,0.44,12.68,Europe,1258.96,9.20,Refurbished,True,87.33,True,0.95,B2B Direct,1734.19,4486.62,0.05,4262.29,185.76,9.82,148.07,1.55,0.31,2025-02-19,6,1.00,3494.37
ITAD-000150,Laptop,9.29,1.80,Europe,635.43,1.50,Poor,False,0.00,False,0.00,Online Marketplace,10.48,11.21,0.12,9.87,341.20,9.82,51.18,0.00,0.31,2024-12-19,10,1.15,17.64
ITAD-000151,Smartphone,4.56,0.20,Europe,151.77,4.50,Refurbished,True,37.78,True,0.64,Online Marketplace,52.23,54.30,0.12,47.78,59.42,0.15,50.35,3.41,0.31,2024-09-06,8,1.00,43.71
ITAD-000152,Desktop,1.16,9.83,North America,855.94,8.80,Refurbished,True,252.55,True,0.95,Retail Partner,1206.14,1663.42,0.20,1330.73,366.34,10.32,301.07,2.48,0.42,2025-05-21,8,1.00,558.64
ITAD-000153,Server,3.38,23.43,North America,2593.31,9.90,Refurbished,True,425.97,True,0.95,B2B Direct,3285.05,8501.13,0.05,8076.08,889.59,24.60,731.55,3.26,0.42,2025-04-04,5,1.00,1895.71
ITAD-000154,Server,5.42,24.37,Europe,5534.84,6.00,Refurbished,True,677.03,True,0.76,B2B Direct,5529.67,12984.56,0.05,12335.33,862.19,18.88,713.98,2.87,0.31,2025-06-16,1,1.08,1817.88
ITAD-000155,Tablet,0.90,0.50,Europe,435.52,9.30,Refurbished,True,66.44,True,0.95,B2B Direct,547.81,1337.11,0.05,1270.25,59.87,0.39,50.50,2.83,0.31,2025-07-01,9,1.15,1912.51
ITAD-000156,Desktop,2.17,10.88,Asia Pacific,1890.17,7.30,Refurbished,True,230.53,True,0.86,Retail Partner,1710.67,1919.94,0.20,1535.95,546.57,18.50,446.08,1.90,0.68,2024-12-02,7,1.00,732.83
ITAD-000157,Server,2.75,26.38,Asia Pacific,2911.68,7.20,Refurbished,True,648.66,True,0.85,Refurb Specialist,2724.97,5681.21,0.08,5226.71,1190.59,44.84,967.16,2.61,0.68,2024-12-25,8,1.00,775.84
ITAD-000158,Monitor,8.40,5.69,Europe,713.96,5.40,Fair,True,84.31,False,0.71,B2B Direct,241.98,611.80,0.05,581.21,193.07,0.00,164.11,1.29,0.31,2025-06-12,4,1.00,625.67
ITAD-000159,Printer,3.60,8.92,Latin America,224.69,3.20,Fair,False,0.00,False,0.00,Online Marketplace,77.05,85.24,0.12,75.02,216.53,0.00,184.05,1.11,0.35,2024-11-26,3,1.00,379.39
ITAD-000160,Desktop,0.65,8.23,Europe,2726.20,9.80,Refurbished,True,283.63,True,0.95,Retail Partner,3688.17,4677.05,0.20,3741.64,591.94,6.38,496.77,3.21,0.31,2025-08-24,9,1.15,1548.97
ITAD-000161,Monitor,2.46,7.92,Asia Pacific,576.11,9.20,Refurbished,True,72.66,True,0.95,B2B Direct,532.08,1387.18,0.05,1317.82,174.34,13.46,134.72,1.53,0.68,2025-04-27,9,1.15,1809.14
ITAD-000162,Laptop,0.10,1.81,Middle East & Africa,599.16,10.00,Refurbished,True,87.06,True,0.95,B2B Direct,615.90,1384.37,0.05,1315.15,351.92,2.48,296.65,3.48,0.55,2024-09-06,2,1.00,1490.07
ITAD-000163,Server,1.32,28.20,Europe,4105.14,8.50,Refurbished,True,476.81,True,0.95,Online Marketplace,5440.05,5275.83,0.12,4642.73,1094.08,21.85,908.12,3.31,0.31,2024-10-02,3,1.00,1006.50
ITAD-000164,Desktop,3.33,13.17,Asia Pacific,2366.33,5.10,Refurbished,True,189.22,True,0.69,Online Marketplace,1889.25,2015.16,0.12,1773.34,376.59,22.38,297.72,2.13,0.68,2025-04-02,8,1.00,771.63
ITAD-000165,Printer,0.67,21.74,North America,639.17,10.00,Refurbished,True,218.79,True,0.95,B2B Direct,941.21,2591.27,0.05,2461.70,226.78,22.83,169.94,1.57,0.42,2024-11-07,5,1.00,1084.35
ITAD-000166,Server,9.75,26.83,Asia Pacific,3525.95,5.90,Refurbished,True,639.34,True,0.75,Online Marketplace,1785.87,1742.78,0.12,1533.65,877.69,45.61,700.43,2.39,0.68,2025-04-16,6,1.00,172.59
ITAD-000167,Server,1.68,27.04,Europe,2642.58,7.60,Refurbished,True,553.24,True,0.89,Refurb Specialist,3425.73,5979.49,0.08,5501.13,889.22,20.95,734.88,2.92,0.31,2024-12-04,3,1.00,980.81
ITAD-000168,Laptop,6.40,2.09,Europe,815.55,3.80,Fair,False,0.00,False,0.00,Online Marketplace,181.26,167.18,0.12,147.12,243.69,0.00,207.14,0.62,0.31,2024-11-23,4,1.00,204.99
ITAD-000169,Laptop,0.04,1.95,North America,1636.51,7.50,Refurbished,True,188.96,True,0.88,Online Marketplace,2540.57,2649.39,0.12,2331.46,318.64,2.05,268.80,3.28,0.42,2025-08-20,7,1.00,1302.08
ITAD-000170,Tablet,6.37,0.44,Europe,347.90,3.60,Fair,False,0.00,False,0.00,Online Marketplace,40.22,37.47,0.12,32.97,96.12,0.00,81.70,0.75,0.31,2025-03-17,5,1.00,107.70
ITAD-000171,Laptop,4.68,2.59,North America,594.68,5.40,Fair,True,124.10,False,0.71,Online Marketplace,239.65,245.43,0.12,215.98,227.50,0.00,193.38,0.84,0.42,2025-06-04,4,1.00,97.76
ITAD-000172,Smartphone,3.27,0.22,North America,257.74,7.70,Refurbished,True,20.35,True,0.90,Online Marketplace,182.97,183.52,0.12,161.50,59.13,0.23,50.03,3.40,0.42,2024-09-23,2,1.00,633.11
ITAD-000173,Printer,14.44,22.83,North America,550.56,1.00,Poor,False,0.00,False,0.00,B2B Direct,9.91,26.77,0.05,25.43,232.55,0.23,34.88,0.00,0.42,2025-06-04,10,1.15,48.63
ITAD-000174,Tablet,2.30,0.40,Europe,264.73,5.90,Refurbished,True,34.96,True,0.75,B2B Direct,262.34,726.98,0.05,690.63,90.04,0.31,76.23,2.53,0.31,2024-10-30,11,1.15,1979.52
ITAD-000175,Smartphone,1.14,0.23,North America,113.80,8.50,Refurbished,True,43.31,True,0.95,Online Marketplace,143.82,142.90,0.12,125.75,75.77,0.24,64.16,1.83,0.42,2025-05-20,8,1.00,229.97
ITAD-000176,Monitor,1.85,7.54,Asia Pacific,422.92,6.50,Good,True,146.06,False,0.80,Refurb Specialist,315.08,539.74,0.08,496.56,188.64,0.00,160.34,1.09,0.68,2024-10-02,4,1.00,269.53
ITAD-000177,Desktop,0.43,10.69,Europe,1288.08,8.30,Refurbished,True,201.98,True,0.95,Retail Partner,1776.63,2241.09,0.20,1792.87,517.14,8.28,431.29,2.86,0.31,2024-11-02,2,1.00,1009.54
ITAD-000178,Monitor,3.20,5.51,North America,549.51,8.80,Refurbished,True,72.19,True,0.95,Online Marketplace,674.61,712.30,0.12,626.83,229.87,5.79,189.61,2.40,0.42,2024-11-08,7,1.00,886.69
ITAD-000179,Printer,0.16,7.46,Europe,1167.02,10.00,Refurbished,True,106.69,True,0.95,Retail Partner,1647.07,1848.75,0.20,1479.00,328.05,5.78,273.06,2.05,0.31,2025-05-06,5,1.00,1492.75
ITAD-000180,Smartphone,2.07,0.23,Asia Pacific,302.02,4.20,Fair,False,0.00,False,0.00,Online Marketplace,117.72,109.56,0.12,96.41,42.27,0.00,35.93,1.10,0.68,2025-03-22,4,1.00,362.74
ITAD-000181,Desktop,0.64,14.23,North America,536.58,9.20,Refurbished,True,323.27,True,0.95,B2B Direct,792.49,2257.74,0.05,2144.86,452.41,14.94,369.60,2.12,0.42,2025-07-03,6,1.00,598.40
ITAD-000182,Tablet,2.65,0.58,North America,272.62,8.60,Refurbished,True,28.28,True,0.95,B2B Direct,274.99,694.18,0.05,659.47,114.79,0.61,96.97,2.33,0.42,2024-11-03,3,1.00,2354.77
ITAD-000183,Smartphone,4.94,0.24,North America,100.00,2.10,Poor,False,0.00,False,0.00,Refurb Specialist,6.36,12.24,0.08,11.26,56.18,0.61,8.43,0.00,0.42,2025-02-16,12,1.08,122.44
ITAD-000184,Laptop,0.32,2.17,North America,666.47,10.00,Refurbished,True,59.72,True,0.95,B2B Direct,1002.36,2397.34,0.05,2277.47,365.36,2.28,308.28,2.92,0.42,2024-09-29,10,1.15,3507.45
ITAD-000185,Smartphone,3.96,0.17,Asia Pacific,241.59,2.20,Poor,False,0.00,False,0.00,Online Marketplace,20.95,21.30,0.12,18.74,79.98,2.28,12.00,0.00,0.68,2025-04-19,2,1.00,88.16
ITAD-000186,Server,1.80,24.31,North America,4651.44,10.00,Refurbished,True,475.25,True,0.95,Online Marketplace,6531.31,6462.12,0.12,5686.66,959.42,25.53,789.99,3.43,0.42,2024-09-16,5,1.00,1259.72
ITAD-000187,Monitor,1.53,6.73,Europe,436.37,9.00,Refurbished,True,118.55,True,0.95,B2B Direct,560.50,1345.94,0.05,1278.64,295.44,5.22,245.91,3.40,0.31,2024-11-05,10,1.15,1035.33
ITAD-000188,Server,2.31,20.63,North America,3382.91,10.00,Refurbished,True,682.46,True,0.95,Online Marketplace,4599.57,4265.97,0.12,3754.06,1144.63,21.66,951.27,2.65,0.42,2025-01-29,3,1.00,525.09
ITAD-000189,Desktop,2.05,13.65,Europe,2110.51,10.00,Refurbished,True,148.26,True,0.95,B2B Direct,2502.19,5758.53,0.05,5470.60,357.70,10.58,293.47,3.44,0.31,2025-02-09,7,1.00,2658.25
ITAD-000190,Desktop,2.27,12.85,North America,1874.47,9.70,Refurbished,True,152.13,True,0.95,B2B Direct,2371.61,5111.04,0.05,4855.49,402.68,13.49,328.78,3.41,0.42,2025-08-17,3,1.00,2645.51
ITAD-000191,Desktop,3.95,8.10,Asia Pacific,878.63,8.30,Refurbished,True,263.63,True,0.95,Retail Partner,651.03,837.14,0.20,669.71,542.23,13.77,447.13,2.82,0.68,2025-03-25,1,1.08,217.55
ITAD-000192,Monitor,3.33,3.39,Europe,592.04,6.70,Refurbished,True,87.18,True,0.81,B2B Direct,658.78,1623.14,0.05,1541.99,271.24,2.63,227.92,3.40,0.31,2025-07-22,2,1.00,1761.81
ITAD-000193,Tablet,0.37,0.36,Asia Pacific,286.87,10.00,Refurbished,True,42.95,True,0.95,Online Marketplace,301.25,252.52,0.12,222.21,96.68,0.61,81.57,1.92,0.68,2024-11-14,2,1.00,487.89
ITAD-000194,Monitor,5.69,7.53,North America,553.52,7.60,Refurbished,True,54.72,True,0.89,Refurb Specialist,535.68,951.45,0.08,875.34,240.52,7.91,196.54,2.22,0.42,2024-11-28,9,1.15,1620.04
ITAD-000195,Smartphone,0.73,0.20,Asia Pacific,214.24,9.50,Refurbished,True,50.52,True,0.95,Online Marketplace,208.00,225.02,0.12,198.01,34.08,0.33,28.64,2.11,0.68,2025-08-06,6,1.00,345.39
ITAD-000196,Printer,0.45,13.03,North America,890.52,10.00,Refurbished,True,101.79,True,0.95,B2B Direct,1337.44,3656.51,0.05,3473.69,221.59,13.68,174.67,3.07,0.42,2025-06-01,2,1.00,3492.38
ITAD-000197,Smartphone,4.30,0.16,Europe,100.00,5.20,Refurbished,True,37.29,True,0.70,Retail Partner,40.61,46.35,0.20,37.08,73.51,0.12,62.36,2.37,0.31,2025-02-19,1,1.08,24.30
ITAD-000198,Server,3.94,27.66,Asia Pacific,4107.12,8.20,Refurbished,True,484.79,True,0.94,B2B Direct,3546.16,8325.87,0.05,7909.58,994.91,47.03,798.64,1.76,0.68,2024-11-28,4,1.00,1617.42
ITAD-000199,Smartphone,1.10,0.25,North America,339.29,7.70,Refurbished,True,20.00,True,0.90,Online Marketplace,432.56,431.26,0.12,379.51,26.66,0.26,22.40,2.77,0.42,2025-01-12,3,1.00,1212.11
ITAD-000200,Laptop,0.19,2.52,Asia Pacific,618.70,10.00,Refurbished,True,181.11,True,0.95,Retail Partner,669.37,711.76,0.20,569.41,243.15,4.28,202.40,2.86,0.68,2025-02-01,2,1.00,293.00
ITAD-000201,Printer,0.47,14.36,Europe,855.32,9.10,Refurbished,True,200.10,True,0.95,Online Marketplace,1175.18,1235.96,0.12,1087.64,201.97,11.13,160.54,2.88,0.31,2025-05-26,5,1.00,517.66
ITAD-000202,Desktop,0.07,11.45,Europe,1062.84,8.50,Refurbished,True,405.95,True,0.95,Online Marketplace,1511.21,1629.78,0.12,1434.21,590.87,8.87,493.37,2.54,0.31,2024-10-19,6,1.00,301.48
ITAD-000203,Server,2.12,16.97,Asia Pacific,1701.20,7.90,Refurbished,True,419.41,True,0.91,B2B Direct,1658.02,4201.32,0.05,3991.26,927.22,28.85,759.28,2.37,0.68,2025-04-05,5,1.00,901.72
ITAD-000204,Laptop,4.70,2.11,Europe,1051.49,3.50,Fair,False,0.00,False,0.00,Online Marketplace,386.68,426.42,0.12,375.25,335.12,0.00,284.85,1.05,0.31,2025-01-23,8,1.00,405.54
ITAD-000205,Printer,5.31,14.16,Europe,852.44,5.40,Refurbished,True,141.02,True,0.71,B2B Direct,680.05,1984.30,0.05,1885.09,284.24,10.97,230.63,1.62,0.31,2025-05-24,10,1.15,1307.12
ITAD-000206,Laptop,0.96,2.05,Asia Pacific,756.98,10.00,Refurbished,True,249.08,True,0.95,B2B Direct,747.55,2012.46,0.05,1911.84,379.22,3.48,318.85,3.19,0.68,2024-11-08,11,1.15,707.96
ITAD-000207,Monitor,0.56,7.06,Asia Pacific,1034.36,10.00,Refurbished,True,74.43,True,0.95,B2B Direct,1100.57,2687.05,0.05,2552.70,220.50,11.99,175.43,3.28,0.68,2025-03-15,9,1.15,2525.83
ITAD-000208,Desktop,4.10,14.51,Europe,1479.82,4.40,Fair,False,0.00,False,0.00,Retail Partner,750.12,835.40,0.20,668.32,438.57,0.00,372.78,1.45,0.31,2024-11-15,5,1.00,564.53
ITAD-000209,Smartphone,5.76,0.19,North America,335.01,1.00,Poor,False,0.00,False,0.00,B2B Direct,6.03,12.93,0.05,12.28,23.00,0.00,3.45,0.00,0.42,2025-02-08,1,1.08,38.59
ITAD-000210,Monitor,5.52,7.27,North America,520.00,4.30,Fair,False,0.00,False,0.00,B2B Direct,276.20,722.42,0.05,686.30,239.03,0.00,203.18,0.57,0.42,2025-04-04,6,1.00,1389.27
ITAD-000211,Smartphone,0.74,0.23,North America,194.07,8.90,Refurbished,True,48.04,True,0.95,Online Marketplace,265.51,260.44,0.12,229.19,60.00,0.24,50.76,1.83,0.42,2025-01-06,8,1.00,442.10
ITAD-000212,Smartphone,6.76,0.23,Europe,251.02,1.00,Poor,False,0.00,False,0.00,Online Marketplace,4.14,10.00,0.12,8.80,50.88,0.24,7.63,0.00,0.31,2024-12-01,11,1.15,39.84
ITAD-000213,Tablet,0.99,0.50,Latin America,296.23,8.80,Refurbished,True,54.23,True,0.95,Online Marketplace,234.08,216.97,0.12,190.93,52.28,0.44,44.00,1.62,0.35,2025-06-06,7,1.00,300.12
ITAD-000214,Desktop,1.55,13.51,North America,1345.16,5.90,Refurbished,True,291.94,True,0.75,B2B Direct,1828.05,4576.65,0.05,4347.82,405.21,14.19,330.24,1.58,0.42,2025-02-24,10,1.15,1467.64
ITAD-000215,Laptop,0.56,2.29,North America,418.42,10.00,Refurbished,True,123.64,True,0.95,B2B Direct,612.03,1671.80,0.05,1588.21,228.76,2.40,192.05,2.36,0.42,2024-10-13,7,1.00,1252.11
ITAD-000216,Desktop,7.81,10.94,Asia Pacific,915.86,3.60,Fair,False,0.00,False,0.00,B2B Direct,190.37,310.71,0.05,295.18,497.78,0.00,423.12,0.69,0.68,2025-05-16,3,1.00,339.26
ITAD-000217,Printer,0.12,10.90,Asia Pacific,247.56,10.00,Refurbished,True,104.83,True,0.95,B2B Direct,270.89,671.18,0.05,637.62,339.88,18.54,270.36,3.05,0.68,2025-09-01,8,1.00,540.24
ITAD-000218,Monitor,2.54,4.45,Latin America,418.65,8.40,Refurbished,True,148.24,True,0.95,Online Marketplace,316.53,246.65,0.12,217.05,159.20,3.89,131.43,2.22,0.35,2025-04-20,9,1.15,66.39
ITAD-000219,Printer,0.80,22.65,North America,788.76,9.10,Refurbished,True,120.31,True,0.95,Online Marketplace,1148.78,1037.84,0.12,913.29,271.51,23.79,206.99,3.02,0.42,2024-11-03,10,1.15,762.63
ITAD-000220,Smartphone,1.38,0.17,Europe,229.09,8.80,Refurbished,True,44.60,True,0.95,B2B Direct,252.40,522.47,0.05,496.34,52.67,0.13,44.64,2.92,0.31,2025-03-27,11,1.15,1071.52
ITAD-000221,Printer,2.55,14.64,Europe,1110.11,6.00,Refurbished,True,157.23,True,0.76,Online Marketplace,1249.94,1311.37,0.12,1154.01,351.76,11.34,287.65,2.92,0.31,2024-11-17,3,1.00,734.05
ITAD-000222,Laptop,9.46,2.34,Europe,1013.80,1.90,Poor,False,0.00,False,0.00,Refurb Specialist,16.73,33.38,0.08,30.71,372.34,11.34,55.85,0.00,0.31,2024-12-28,1,1.08,32.93
ITAD-000223,Laptop,0.76,1.75,North America,1169.66,10.00,Refurbished,True,196.88,True,0.95,Refurb Specialist,1670.54,2287.93,0.08,2104.89,232.61,1.84,195.88,3.07,0.42,2024-10-01,4,1.00,1062.10
ITAD-000224,Monitor,6.39,3.06,Asia Pacific,577.54,6.10,Refurbished,True,129.55,True,0.77,Online Marketplace,366.22,373.30,0.12,328.50,295.06,5.20,245.60,1.60,0.68,2024-11-26,1,1.08,188.14
ITAD-000225,Smartphone,0.44,0.25,Asia Pacific,265.57,9.60,Refurbished,True,32.30,True,0.95,Online Marketplace,271.87,298.17,0.12,262.39,50.09,0.42,42.16,1.64,0.68,2025-05-14,8,1.00,823.15
ITAD-000226,Printer,8.28,5.24,Asia Pacific,575.63,3.90,Fair,False,0.00,False,0.00,B2B Direct,106.21,248.53,0.05,236.10,247.49,0.00,210.37,0.85,0.68,2025-05-31,1,1.08,431.76
ITAD-000227,Tablet,4.62,0.69,North America,157.78,4.20,Fair,False,0.00,False,0.00,B2B Direct,50.93,113.11,0.05,107.45,53.96,0.00,45.87,0.87,0.42,2024-11-20,4,1.00,716.90
ITAD-000228,Tablet,5.38,0.67,North America,388.30,4.60,Refurbished,True,54.92,True,0.64,Refurb Specialist,171.41,321.64,0.08,295.91,114.03,0.70,96.23,1.52,0.42,2025-08-19,10,1.15,485.64
ITAD-000229,Desktop,12.35,8.79,Europe,1099.14,2.10,Poor,False,0.00,False,0.00,B2B Direct,18.14,50.03,0.05,47.53,436.63,0.70,65.49,0.00,0.31,2025-06-26,12,1.08,45.52
ITAD-000230,Monitor,3.26,6.15,Europe,1111.69,8.20,Refurbished,True,81.85,True,0.94,B2B Direct,1244.72,3247.37,0.05,3085.00,288.83,4.77,240.74,1.64,0.31,2025-04-10,9,1.15,2847.48
ITAD-000231,Server,2.14,24.62,Asia Pacific,3171.93,7.60,Refurbished,True,751.44,True,0.89,Online Marketplace,3087.53,2468.13,0.12,2171.96,1208.49,41.86,985.35,2.55,0.68,2024-12-21,11,1.15,228.46
ITAD-000232,Tablet,0.67,0.61,North America,223.93,7.70,Refurbished,True,53.97,True,0.90,B2B Direct,318.16,898.79,0.05,853.85,93.92,0.64,79.20,2.27,0.42,2024-11-04,7,1.00,1565.47
ITAD-000233,Laptop,2.09,2.54,North America,756.09,8.70,Refurbished,True,106.78,True,0.95,Refurb Specialist,905.07,1606.16,0.08,1477.67,286.80,2.67,241.11,2.02,0.42,2025-06-24,11,1.15,1404.17
ITAD-000234,Monitor,0.03,6.19,North America,1124.88,10.00,Refurbished,True,93.64,True,0.95,Retail Partner,1751.08,2156.66,0.20,1725.33,260.81,6.50,215.19,1.53,0.42,2025-06-28,1,1.08,1834.00
ITAD-000235,Monitor,1.00,6.66,Europe,579.85,8.30,Good,True,90.75,False,0.95,Retail Partner,595.50,731.71,0.20,585.37,270.76,0.00,230.15,2.23,0.31,2024-10-21,11,1.15,706.31
ITAD-000236,Tablet,5.41,0.43,Middle East & Africa,279.63,1.00,Poor,False,0.00,False,0.00,B2B Direct,18.71,44.94,0.05,42.69,64.44,0.00,9.67,0.00,0.55,2024-09-25,11,1.15,160.71
ITAD-000237,Printer,1.10,12.37,Latin America,1387.92,10.00,Refurbished,True,182.06,True,0.95,Online Marketplace,1147.65,1242.99,0.12,1093.83,274.07,10.82,222.14,2.39,0.35,2025-05-21,12,1.08,582.74
ITAD-000238,Tablet,5.36,0.51,Europe,117.92,4.30,Fair,False,0.00,False,0.00,B2B Direct,25.87,73.35,0.05,69.68,91.32,0.00,77.62,0.91,0.31,2024-10-30,11,1.15,622.02
ITAD-000239,Server,0.83,15.17,Europe,4468.39,8.10,Good,True,841.45,False,0.93,Online Marketplace,4689.90,4729.90,0.12,4162.31,1304.40,0.00,1108.74,2.24,0.31,2024-11-18,3,1.00,462.11
ITAD-000240,Server,1.19,22.73,Europe,1372.27,8.20,Refurbished,True,309.17,True,0.93,Retail Partner,1832.11,1907.78,0.20,1526.22,1015.46,17.61,845.53,3.33,0.31,2025-07-31,5,1.00,517.06
