asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-000191,Desktop,3.95,8.1,Asia Pacific,878.63,8.3,Refurbished,True,263.63,True,0.946,Retail Partner,651.03,837.14,0.2,669.71,542.23,13.77,447.13,2.82,0.68,2025-03-25,1,1.08,217.55
ITAD-000192,Monitor,3.33,3.39,Europe,592.04,6.7,Refurbished,True,87.18,True,0.814,B2B Direct,658.78,1623.14,0.05,1541.99,271.24,2.63,227.92,3.4,0.31,2025-07-22,2,1.0,1761.81
ITAD-000194,Monitor,5.69,7.53,North America,553.52,7.6,Refurbished,True,54.72,True,0.891,Refurb Specialist,535.68,951.45,0.08,875.34,240.52,7.91,196.54,2.22,0.42,2024-11-28,9,1.15,1620.04
ITAD-000196,Printer,0.45,13.03,North America,890.52,10.0,Refurbished,True,101.79,True,0.95,B2B Direct,1337.44,3656.51,0.05,3473.69,221.59,13.68,174.67,3.07,0.42,2025-06-01,2,1.0,3492.38
ITAD-000198,Server,3.94,27.66,Asia Pacific,4107.12,8.2,Refurbished,True,484.79,True,0.936,B2B Direct,3546.16,8325.87,0.05,7909.58,994.91,47.03,798.64,1.76,0.68,2024-11-28,4,1.0,1617.42
ITAD-000200,Laptop,0.19,2.52,Asia Pacific,618.7,10.0,Refurbished,True,181.11,True,0.95,Retail Partner,669.37,711.76,0.2,569.41,243.15,4.28,202.4,2.86,0.68,2025-02-01,2,1.0,293.0
ITAD-000201,Printer,0.47,14.36,Europe,855.32,9.1,Refurbished,True,200.1,True,0.95,Online Marketplace,1175.18,1235.96,0.12,1087.64,201.97,11.13,160.54,2.88,0.31,2025-05-26,5,1.0,517.66
ITAD-000202,Desktop,0.07,11.45,Europe,1062.84,8.5,Refurbished,True,405.95,True,0.95,Online Marketplace,1511.21,1629.78,0.12,1434.21,590.87,8.87,493.37,2.54,0.31,2024-10-19,6,1.0,301.48
ITAD-000203,Server,2.12,16.97,Asia Pacific,1701.2,7.9,Refurbished,True,419.41,True,0.909,B2B Direct,1658.02,4201.32,0.05,3991.26,927.22,28.85,759.28,2.37,0.68,2025-04-05,5,1.0,901.72
ITAD-000205,Printer,5.31,14.16,Europe,852.44,5.4,Refurbished,True,141.02,True,0.714,B2B Direct,680.05,1984.3,0.05,1885.09,284.24,10.97,230.63,1.62,0.31,2025-05-24,10,1.15,1307.12
ITAD-000206,Laptop,0.96,2.05,Asia Pacific,756.98,10.0,Refurbished,True,249.08,True,0.95,B2B Direct,747.55,2012.46,0.05,1911.84,379.22,3.48,318.85,3.19,0.68,2024-11-08,11,1.15,707.96
ITAD-000207,Monitor,0.56,7.06,Asia Pacific,1034.36,10.0,Refurbished,True,74.43,True,0.95,B2B Direct,1100.57,2687.05,0.05,2552.7,220.5,11.99,175.43,3.28,0.68,2025-03-15,9,1.15,2525.83
ITAD-000214,Desktop,1.55,13.51,North America,1345.16,5.9,Refurbished,True,291.94,True,0.751,B2B Direct,1828.05,4576.65,0.05,4347.82,405.21,14.19,330.24,1.58,0.42,2025-02-24,10,1.15,1467.64
ITAD-000215,Laptop,0.56,2.29,North America,418.42,10.0,Refurbished,True,123.64,True,0.95,B2B Direct,612.03,1671.8,0.05,1588.21,228.76,2.4,192.05,2.36,0.42,2024-10-13,7,1.0,1252.11
ITAD-000217,Printer,0.12,10.9,Asia Pacific,247.56,10.0,Refurbished,True,104.83,True,0.95,B2B Direct,270.89,671.18,0.05,637.62,339.88,18.54,270.36,3.05,0.68,2025-09-01,8,1.0,540.24
ITAD-000219,Printer,0.8,22.65,North America,788.76,9.1,Refurbished,True,120.31,True,0.95,Online Marketplace,1148.78,1037.84,0.12,913.29,271.51,23.79,206.99,3.02,0.42,2024-11-03,10,1.15,762.63
ITAD-000220,Smartphone,1.38,0.17,Europe,229.09,8.8,Refurbished,True,44.6,True,0.95,B2B Direct,252.4,522.47,0.05,496.34,52.67,0.13,44.64,2.92,0.31,2025-03-27,11,1.15,1071.52
ITAD-000221,Printer,2.55,14.64,Europe,1110.11,6.0,Refurbished,True,157.23,True,0.759,Online Marketplace,1249.94,1311.37,0.12,1154.01,351.76,11.34,287.65,2.92,0.31,2024-11-17,3,1.0,734.05
ITAD-000223,Laptop,0.76,1.75,North America,1169.66,10.0,Refurbished,True,196.88,True,0.95,Refurb Specialist,1670.54,2287.93,0.08,2104.89,232.61,1.84,195.88,3.07,0.42,2024-10-01,4,1.0,1062.1
ITAD-000230,Monitor,3.26,6.15,Europe,1111.69,8.2,Refurbished,True,81.85,True,0.938,B2B Direct,1244.72,3247.37,0.05,3085.0,288.83,4.77,240.74,1.64,0.31,2025-04-10,9,1.15,2847.48
ITAD-000231,Server,2.14,24.62,Asia Pacific,3171.93,7.6,Refurbished,True,751.44,True,0.889,Online Marketplace,3087.53,2468.13,0.12,2171.96,1208.49,41.86,985.35,2.55,0.68,2024-12-21,11,1.15,228.46
ITAD-000232,Tablet,0.67,0.61,North America,223.93,7.7,Refurbished,True,53.97,True,0.895,B2B Direct,318.16,898.79,0.05,853.85,93.92,0.64,79.2,2.27,0.42,2024-11-04,7,1.0,1565.47
ITAD-000233,Laptop,2.09,2.54,North America,756.09,8.7,Refurbished,True,106.78,True,0.95,Refurb Specialist,905.07,1606.16,0.08,1477.67,286.8,2.67,241.11,2.02,0.42,2025-06-24,11,1.15,1404.17
ITAD-000234,Monitor,0.03,6.19,North America,1124.88,10.0,Refurbished,True,93.64,True,0.95,Retail Partner,1751.08,2156.66,0.2,1725.33,260.81,6.5,215.19,1.53,0.42,2025-06-28,1,1.08,1834.0
ITAD-000235,Monitor,1.0,6.66,Europe,579.85,8.3,Good,True,90.75,False,0.946,Retail Partner,595.5,731.71,0.2,585.37,270.76,0.0,230.15,2.23,0.31,2024-10-21,11,1.15,706.31
ITAD-000237,Printer,1.1,12.37,Latin America,1387.92,10.0,Refurbished,True,182.06,True,0.95,Online Marketplace,1147.65,1242.99,0.12,1093.83,274.07,10.82,222.14,2.39,0.35,2025-05-21,12,1.08,582.74
ITAD-000239,Server,0.83,15.17,Europe,4468.39,8.1,Good,True,841.45,False,0.926,Online Marketplace,4689.9,4729.9,0.12,4162.31,1304.4,0.0,1108.74,2.24,0.31,2024-11-18,3,1.0,462.11
ITAD-000240,Server,1.19,22.73,Europe,1372.27,8.2,Refurbished,True,309.17,True,0.933,Retail Partner,1832.11,1907.78,0.2,1526.22,1015.46,17.61,845.53,3.33,0.31,2025-07-31,5,1.0,517.06
ITAD-000242,Printer,2.17,10.92,Europe,714.88,8.3,Refurbished,True,229.74,True,0.945,Online Marketplace,837.53,784.02,0.12,689.94,274.51,8.46,224.87,2.98,0.31,2025-04-24,5,1.0,241.27
ITAD-000243,Server,2.53,20.31,North America,2578.47,9.4,Refurbished,True,582.33,True,0.95,B2B Direct,3456.56,7321.67,0.05,6955.59,840.41,21.33,693.02,2.28,0.42,2025-05-10,3,1.0,1157.31
ITAD-000244,Printer,4.84,13.29,Asia Pacific,903.41,6.4,Refurbished,True,169.06,True,0.794,Retail Partner,595.34,770.92,0.2,616.74,224.81,22.6,168.48,2.16,0.68,2025-06-04,6,1.0,356.01
ITAD-000245,Printer,0.43,11.74,North America,429.83,10.0,Refurbished,True,100.21,True,0.95,Retail Partner,646.56,826.39,0.2,661.11,224.95,12.33,178.88,2.52,0.42,2025-02-24,5,1.0,724.66
ITAD-000246,Laptop,3.31,1.85,Latin America,967.55,8.0,Refurbished,True,186.3,True,0.919,Online Marketplace,556.88,504.5,0.12,443.96,339.46,1.62,286.92,3.01,0.35,2025-06-11,9,1.15,170.8
ITAD-000247,Laptop,2.32,1.92,North America,1238.59,6.7,Refurbished,True,110.0,True,0.819,Retail Partner,1433.43,1709.19,0.2,1367.35,380.35,2.02,321.28,1.91,0.42,2025-08-14,8,1.0,1291.14
ITAD-000249,Monitor,1.51,4.85,Europe,412.7,8.8,Refurbished,True,146.14,True,0.95,B2B Direct,530.73,1495.97,0.05,1421.17,182.65,3.76,151.5,2.82,0.31,2024-09-22,1,1.08,923.65
ITAD-000250,Printer,5.71,6.33,Asia Pacific,907.41,8.0,Refurbished,True,219.83,True,0.919,Retail Partner,525.36,656.57,0.2,525.26,293.96,10.76,239.11,1.78,0.68,2025-02-06,5,1.0,198.67
ITAD-000251,Server,4.75,28.36,Asia Pacific,2335.43,6.9,Refurbished,True,599.49,True,0.833,Online Marketplace,1900.33,1959.49,0.12,1724.35,1422.39,48.21,1160.83,2.66,0.68,2025-07-05,6,1.0,226.86
ITAD-000252,Desktop,1.28,10.7,Europe,2184.32,8.1,Refurbished,True,254.22,True,0.924,Retail Partner,2789.6,2936.24,0.2,2349.0,531.09,8.3,443.13,2.99,0.31,2025-01-30,1,1.08,1055.0
ITAD-000256,Monitor,5.86,6.53,Middle East & Africa,512.32,10.0,Refurbished,True,68.39,True,0.95,B2B Direct,324.56,787.39,0.05,748.02,152.05,8.98,120.26,1.66,0.55,2024-11-18,5,1.0,1051.34
ITAD-000258,Desktop,4.3,10.72,North America,1827.05,7.8,Good,True,236.94,False,0.906,B2B Direct,1406.6,2999.28,0.05,2849.32,598.91,0.0,509.07,2.47,0.42,2025-01-02,4,1.0,1165.86
ITAD-000259,Laptop,2.16,2.7,Europe,856.47,9.2,Refurbished,True,132.25,True,0.95,Refurb Specialist,930.23,1587.45,0.08,1460.46,328.85,2.1,277.43,3.45,0.31,2024-10-01,6,1.0,1100.31
ITAD-000260,Laptop,3.54,2.16,North America,861.38,5.9,Refurbished,True,241.0,True,0.749,Retail Partner,815.72,1030.07,0.2,824.06,339.93,2.27,286.67,3.18,0.42,2025-08-16,6,1.0,327.42
ITAD-000262,Monitor,3.14,3.16,Europe,460.26,7.9,Refurbished,True,119.81,True,0.911,Retail Partner,520.18,576.88,0.2,461.5,248.86,2.45,209.08,1.92,0.31,2025-01-09,11,1.15,381.48
ITAD-000263,Monitor,4.68,7.99,North America,868.61,6.2,Good,True,121.99,False,0.78,Online Marketplace,717.1,775.93,0.12,682.82,277.11,0.0,235.54,1.09,0.42,2025-01-17,4,1.0,536.04
ITAD-000267,Laptop,2.04,2.77,Europe,1203.2,6.5,Refurbished,True,199.16,True,0.797,B2B Direct,1330.52,3535.84,0.05,3359.04,398.35,2.15,336.45,2.83,0.31,2024-12-08,10,1.15,1675.41
ITAD-000269,Monitor,5.63,3.62,Asia Pacific,1111.23,7.3,Good,True,20.0,False,0.862,Retail Partner,590.15,711.22,0.2,568.97,260.44,0.0,221.37,1.77,0.68,2025-04-26,6,1.0,622.03
ITAD-000270,Server,2.82,20.58,Asia Pacific,5017.01,8.9,Refurbished,True,356.76,True,0.95,B2B Direct,4676.64,10980.91,0.05,10431.86,1378.0,34.99,1136.31,2.07,0.68,2025-02-17,6,1.0,2117.62
ITAD-000271,Printer,2.96,7.86,Europe,584.35,7.0,Refurbished,True,209.76,True,0.838,Online Marketplace,629.21,654.48,0.12,575.94,218.53,6.09,179.66,2.85,0.31,2024-11-22,9,1.15,212.02
ITAD-000274,Desktop,1.78,8.21,North America,968.99,9.2,Refurbished,True,235.59,True,0.95,Refurb Specialist,1287.97,1824.4,0.08,1678.45,477.46,8.62,397.22,2.5,0.42,2025-03-09,7,1.0,674.38
ITAD-000277,Desktop,1.34,13.25,Europe,343.6,8.6,Refurbished,True,189.86,True,0.95,B2B Direct,436.49,956.68,0.05,908.85,360.37,10.27,296.05,2.77,0.31,2024-12-06,11,1.15,403.9
ITAD-000280,Printer,0.62,16.9,North America,613.4,9.5,Refurbished,True,174.24,True,0.95,B2B Direct,907.32,2739.11,0.05,2602.15,345.26,17.75,275.72,3.01,0.42,2025-02-06,10,1.15,1471.99
ITAD-000281,Monitor,1.22,3.57,Latin America,488.32,9.0,Refurbished,True,167.95,True,0.95,B2B Direct,408.23,1094.79,0.05,1040.05,203.52,3.13,169.86,3.01,0.35,2025-06-10,4,1.0,551.84
ITAD-000282,Printer,0.4,13.8,Asia Pacific,977.31,9.9,Refurbished,True,180.82,True,0.95,Retail Partner,1044.26,1246.03,0.2,996.82,205.72,23.46,151.4,2.86,0.68,2024-12-29,10,1.15,589.09
ITAD-000284,Printer,4.21,13.22,Europe,1300.58,8.1,Refurbished,True,114.22,True,0.925,B2B Direct,1207.3,2797.44,0.05,2657.57,308.72,10.24,252.17,1.95,0.31,2025-01-08,11,1.15,2063.09
ITAD-000285,Desktop,4.7,8.23,Asia Pacific,1050.99,5.0,Refurbished,True,230.81,True,0.684,Online Marketplace,706.53,730.14,0.12,642.52,554.69,13.99,457.5,3.47,0.68,2025-05-25,9,1.15,216.34
ITAD-000287,Desktop,6.07,10.46,Europe,1143.82,7.4,Refurbished,True,181.23,True,0.875,B2B Direct,808.08,2229.96,0.05,2118.47,466.67,8.1,388.57,2.46,0.31,2025-03-26,6,1.0,1130.46
ITAD-000289,Printer,2.26,18.13,Middle East & Africa,341.07,7.8,Refurbished,True,236.17,True,0.907,B2B Direct,287.93,755.76,0.05,717.97,205.6,24.93,149.83,2.73,0.55,2025-01-09,11,1.15,220.0
ITAD-000290,Server,4.14,25.22,Latin America,1164.03,8.9,Refurbished,True,540.69,True,0.95,Retail Partner,815.81,950.35,0.2,760.28,1473.58,22.07,1230.48,2.39,0.35,2025-04-17,4,1.0,75.77
ITAD-000292,Printer,4.6,24.16,North America,683.1,6.9,Refurbished,True,184.64,True,0.831,B2B Direct,656.96,1675.64,0.05,1591.86,329.04,25.37,254.31,2.36,0.42,2025-05-30,12,1.08,807.54
ITAD-000293,Monitor,7.84,6.29,North America,1089.56,5.7,Refurbished,True,98.55,True,0.734,B2B Direct,811.13,2089.8,0.05,1985.31,191.16,6.6,155.88,3.3,0.42,2025-05-16,6,1.0,1827.58
ITAD-000295,Monitor,2.12,6.9,Middle East & Africa,690.58,8.5,Refurbished,True,61.34,True,0.95,B2B Direct,616.67,1511.37,0.05,1435.8,224.53,9.49,181.37,3.33,0.55,2025-01-11,9,1.15,2099.74
ITAD-000296,Printer,4.96,22.96,North America,1179.67,5.0,Refurbished,True,138.76,True,0.682,Online Marketplace,1080.32,957.96,0.12,843.0,231.44,24.11,172.62,1.55,0.42,2025-02-03,5,1.0,590.36
ITAD-000298,Desktop,0.22,11.75,Europe,712.75,9.0,Refurbished,True,253.68,True,0.95,B2B Direct,1000.24,2454.67,0.05,2331.94,390.83,9.1,323.1,1.94,0.31,2024-11-17,1,1.08,867.62
ITAD-000299,Tablet,0.32,0.34,North America,139.83,9.8,Refurbished,True,37.44,True,0.95,B2B Direct,208.8,585.32,0.05,556.05,110.94,0.36,93.94,3.02,0.42,2025-01-20,3,1.0,1463.3
ITAD-000300,Printer,2.64,8.23,Europe,299.3,8.9,Refurbished,True,185.72,True,0.95,B2B Direct,333.76,767.12,0.05,728.76,269.86,6.38,223.0,2.86,0.31,2024-09-14,5,1.0,313.06
ITAD-000302,Laptop,2.76,1.37,North America,499.03,7.9,Refurbished,True,254.06,True,0.915,B2B Direct,539.7,1382.42,0.05,1313.3,223.46,1.44,188.5,1.84,0.42,2024-09-29,3,1.0,444.12
ITAD-000304,Printer,4.09,20.59,North America,888.92,8.9,Refurbished,True,102.38,True,0.95,B2B Direct,914.2,2130.78,0.05,2024.24,370.42,21.62,293.24,1.71,0.42,2024-11-13,10,1.15,1981.16
ITAD-000305,Desktop,3.92,12.74,Europe,928.14,8.4,Refurbished,True,346.74,True,0.95,B2B Direct,893.53,2438.74,0.05,2316.8,418.98,9.87,346.26,3.04,0.31,2024-11-11,10,1.15,603.32
ITAD-000307,Laptop,2.19,2.08,North America,371.66,10.0,Good,True,200.37,False,0.95,B2B Direct,337.4,737.64,0.05,700.76,378.08,0.0,321.37,1.87,0.42,2024-11-29,7,1.0,268.13
ITAD-000308,Tablet,0.25,0.47,Latin America,263.56,8.5,Refurbished,True,28.99,True,0.95,B2B Direct,231.79,563.27,0.05,535.1,86.78,0.41,73.35,2.9,0.35,2025-01-31,4,1.0,1843.27
ITAD-000309,Laptop,6.36,1.61,Asia Pacific,1321.64,6.4,Refurbished,True,109.89,True,0.792,B2B Direct,428.32,1030.59,0.05,979.06,336.93,2.73,283.66,3.31,0.68,2025-04-16,7,1.0,696.64
ITAD-000311,Printer,5.91,21.25,Europe,849.24,7.0,Refurbished,True,122.99,True,0.836,B2B Direct,616.2,1333.18,0.05,1266.52,197.83,16.47,151.69,3.16,0.31,2024-09-26,6,1.0,984.0
ITAD-000312,Monitor,2.66,4.63,North America,983.09,8.9,Refurbished,True,175.36,True,0.95,B2B Direct,1262.01,2856.72,0.05,2713.88,169.98,4.87,139.62,2.76,0.42,2025-02-20,3,1.0,1529.01
ITAD-000314,Server,2.8,19.47,North America,290.12,8.9,Refurbished,True,688.61,True,0.95,Refurb Specialist,382.11,770.48,0.08,708.84,1131.92,20.44,941.68,1.63,0.42,2025-04-04,11,1.15,11.89
ITAD-000315,Desktop,6.0,12.83,North America,1198.56,4.6,Fair,True,293.53,False,0.649,Retail Partner,503.13,510.44,0.2,408.35,495.78,0.0,421.42,1.23,0.42,2024-12-16,8,1.0,73.89
ITAD-000318,Smartphone,0.62,0.22,Middle East & Africa,235.49,6.0,Refurbished,True,23.14,True,0.758,B2B Direct,219.67,537.46,0.05,510.58,43.24,0.3,36.45,2.82,0.55,2025-01-04,6,1.0,2184.07
ITAD-000319,Desktop,0.22,13.7,Latin America,1775.97,10.0,Refurbished,True,234.83,True,0.95,Online Marketplace,1586.24,1816.4,0.12,1598.43,450.37,11.98,370.83,2.18,0.35,2025-01-12,1,1.08,673.49
ITAD-000321,Monitor,1.23,5.96,North America,1196.63,9.8,Refurbished,True,152.33,True,0.95,Online Marketplace,1714.2,1742.91,0.12,1533.76,228.55,6.26,188.01,2.14,0.42,2025-04-26,7,1.0,1044.2
ITAD-000325,Printer,3.49,20.69,Europe,1283.34,8.2,Refurbished,True,145.1,True,0.933,Online Marketplace,1300.88,1375.51,0.12,1210.45,305.75,16.03,243.86,1.87,0.31,2025-02-02,5,1.0,847.95
ITAD-000327,Printer,3.19,24.05,Latin America,1212.1,7.1,Refurbished,True,108.55,True,0.849,B2B Direct,809.82,1898.69,0.05,1803.76,185.68,21.04,136.78,2.61,0.35,2025-08-27,3,1.0,1476.9
ITAD-000328,Server,1.04,28.54,Europe,3912.55,10.0,Refurbished,True,194.75,True,0.95,Online Marketplace,5270.15,4972.71,0.12,4375.98,1116.1,22.12,926.56,3.37,0.31,2025-03-01,9,1.15,1221.19
ITAD-000329,Desktop,4.95,8.41,Asia Pacific,646.0,7.0,Refurbished,True,297.76,True,0.843,B2B Direct,419.5,922.38,0.05,876.26,432.79,14.3,353.57,3.03,0.68,2025-01-16,9,1.15,209.77
ITAD-000330,Server,3.03,16.72,Europe,3793.52,8.6,Refurbished,True,325.98,True,0.95,B2B Direct,4510.65,11848.73,0.05,11256.29,1032.39,12.96,864.57,3.06,0.31,2025-05-17,2,1.0,3037.48
ITAD-000332,Server,4.59,27.49,Asia Pacific,5568.06,5.1,Refurbished,True,413.33,True,0.687,Online Marketplace,4582.41,4776.89,0.12,4203.66,1081.92,46.73,872.9,2.54,0.68,2025-04-08,6,1.0,783.68
ITAD-000333,Server,3.94,17.38,Latin America,1498.41,7.6,Refurbished,True,819.02,True,0.888,B2B Direct,1065.18,2351.73,0.05,2234.14,1050.47,15.21,877.69,2.69,0.35,2025-01-23,7,1.0,187.14
ITAD-000336,Smartphone,0.08,0.17,Europe,211.24,10.0,Refurbished,True,32.33,True,0.95,B2B Direct,297.81,688.18,0.05,653.77,51.28,0.13,43.46,3.29,0.31,2025-04-05,4,1.0,2028.74
ITAD-000337,Tablet,2.39,0.46,Europe,267.35,5.7,Refurbished,True,51.63,True,0.733,B2B Direct,260.59,731.03,0.05,694.48,72.92,0.35,61.63,1.83,0.31,2024-09-10,12,1.08,1315.87
ITAD-000338,Printer,1.7,16.79,North America,1604.73,6.7,Refurbished,True,130.56,True,0.814,Retail Partner,2148.75,2681.48,0.2,2145.18,337.28,17.63,269.05,2.66,0.42,2025-01-04,8,1.0,1589.62
ITAD-000340,Tablet,0.07,0.67,North America,359.93,10.0,Refurbished,True,31.18,True,0.95,B2B Direct,556.48,1336.55,0.05,1269.72,74.96,0.7,63.01,3.32,0.42,2024-11-01,9,1.15,3626.74
ITAD-000341,Printer,1.31,13.21,North America,254.84,9.1,Refurbished,True,155.57,True,0.95,B2B Direct,354.08,946.53,0.05,899.21,332.16,13.87,268.47,3.43,0.42,2025-03-06,12,1.08,508.44
ITAD-000342,Laptop,0.71,2.74,Europe,1093.86,10.0,Refurbished,True,190.55,True,0.95,B2B Direct,1441.67,3371.0,0.05,3202.45,327.21,2.13,276.0,2.3,0.31,2024-10-22,12,1.08,1669.05
ITAD-000343,Laptop,1.62,2.4,Latin America,393.38,7.9,Good,True,168.5,False,0.91,B2B Direct,225.85,536.56,0.05,509.73,297.23,0.0,252.65,1.16,0.35,2025-02-07,8,1.0,218.43
ITAD-000344,Server,3.21,22.28,Europe,2726.15,7.3,Good,True,728.0,False,0.868,B2B Direct,2464.53,5896.71,0.05,5601.87,837.64,0.0,711.99,2.0,0.31,2025-08-10,11,1.15,709.99
ITAD-000345,Printer,0.45,11.24,Asia Pacific,1153.22,9.5,Refurbished,True,167.03,True,0.95,Retail Partner,1226.81,1592.43,0.2,1273.95,208.97,19.11,158.52,2.91,0.68,2024-10-28,8,1.0,853.37
ITAD-000347,Server,3.02,19.62,Europe,2409.71,7.3,Refurbished,True,112.97,True,0.867,Refurb Specialist,2868.08,4939.21,0.08,4544.08,897.47,15.2,747.65,2.72,0.31,2025-02-11,6,1.0,2002.84
ITAD-000348,Desktop,0.17,14.73,Asia Pacific,725.31,7.8,Refurbished,True,284.5,True,0.904,Refurb Specialist,790.17,1564.04,0.08,1438.91,448.28,25.04,356.0,1.78,0.68,2025-01-07,4,1.0,449.76
ITAD-000351,Laptop,0.52,1.64,North America,647.23,9.8,Refurbished,True,177.1,True,0.95,B2B Direct,951.66,2266.5,0.05,2153.17,200.33,1.73,168.55,2.25,0.42,2025-02-16,5,1.0,1179.75
ITAD-000353,Desktop,4.49,10.15,North America,1657.04,5.1,Fair,True,234.57,False,0.691,B2B Direct,871.06,2129.06,0.05,2022.6,537.34,0.0,456.74,1.42,0.42,2025-06-10,2,1.0,807.66
ITAD-000354,Desktop,0.74,13.62,North America,1136.11,8.8,Refurbished,True,367.83,True,0.95,Retail Partner,1663.48,1875.33,0.2,1500.26,566.51,14.3,467.23,1.52,0.42,2024-09-16,10,1.15,409.83
ITAD-000355,Desktop,0.13,11.94,North America,848.86,10.0,Refurbished,True,250.24,True,0.95,Retail Partner,1309.39,1609.92,0.2,1287.94,416.77,12.53,341.72,2.57,0.42,2024-12-28,9,1.15,543.34
ITAD-000356,Printer,1.81,11.75,Asia Pacific,1065.88,7.8,Refurbished,True,110.9,True,0.905,B2B Direct,1000.32,2310.81,0.05,2195.27,302.22,19.97,236.92,2.08,0.68,2025-07-05,3,1.0,1983.69
ITAD-000358,Desktop,0.74,8.54,Latin America,1308.64,10.0,Refurbished,True,268.96,True,0.95,Retail Partner,1117.61,1285.83,0.2,1028.66,353.31,7.48,292.83,2.52,0.35,2025-05-28,1,1.08,378.07
ITAD-000359,Desktop,2.44,11.53,Asia Pacific,1232.11,8.5,Refurbished,True,385.24,True,0.95,B2B Direct,1084.27,2368.13,0.05,2249.73,461.8,19.59,372.94,3.16,0.68,2024-11-21,6,1.0,514.72
ITAD-000360,Laptop,3.63,1.34,Europe,865.36,4.6,Refurbished,True,124.82,True,0.646,Refurb Specialist,738.36,1316.46,0.08,1211.15,390.73,1.04,331.08,2.2,0.31,2025-05-19,4,1.0,954.65
ITAD-000361,Printer,1.74,24.63,Europe,640.04,9.1,Refurbished,True,116.49,True,0.95,B2B Direct,782.33,2185.0,0.05,2075.75,212.12,19.08,161.22,3.38,0.31,2025-06-26,7,1.0,1775.63
ITAD-000362,Monitor,6.12,7.1,Europe,741.32,6.7,Refurbished,True,132.73,True,0.812,Retail Partner,627.63,769.49,0.2,615.59,253.32,5.5,209.82,2.6,0.31,2025-02-08,12,1.08,479.74
ITAD-000363,Laptop,0.77,2.23,Europe,487.48,7.7,Refurbished,True,100.74,True,0.896,B2B Direct,637.73,1818.31,0.05,1727.39,293.81,1.73,248.01,3.1,0.31,2025-05-01,2,1.0,1704.94
ITAD-000364,Server,2.55,21.19,North America,1027.25,8.2,Refurbished,True,771.16,True,0.932,B2B Direct,1375.56,3520.9,0.05,3344.86,860.95,22.24,709.56,1.9,0.42,2025-05-08,8,1.0,356.57
ITAD-000367,Server,0.9,26.16,Latin America,5264.19,6.8,Good,True,395.57,False,0.823,B2B Direct,3500.47,6829.3,0.05,6487.83,1436.68,0.0,1221.18,1.85,0.35,2025-06-21,1,1.08,1222.17
ITAD-000368,Laptop,1.31,2.36,Asia Pacific,735.15,9.4,Refurbished,True,215.65,True,0.95,Online Marketplace,694.11,668.46,0.12,588.25,212.5,4.01,176.61,2.27,0.68,2025-04-01,8,1.0,209.98
ITAD-000369,Printer,1.55,17.69,North America,783.36,9.3,Refurbished,True,231.06,True,0.95,B2B Direct,1064.64,2630.6,0.05,2499.07,227.53,18.58,174.82,3.43,0.42,2025-09-03,10,1.15,1038.49
ITAD-000372,Desktop,1.39,13.71,Europe,1718.55,8.1,Refurbished,True,45.73,True,0.925,B2B Direct,2172.77,5723.97,0.05,5437.77,395.45,10.63,325.51,2.36,0.31,2025-06-28,10,1.15,3304.09
ITAD-000373,Printer,5.45,7.38,North America,971.27,6.1,Refurbished,True,58.28,True,0.772,Retail Partner,827.54,1033.81,0.2,827.05,342.52,7.75,283.39,2.11,0.42,2025-08-22,7,1.0,1004.38
ITAD-000375,Desktop,4.35,8.87,North America,1310.74,8.1,Refurbished,True,162.43,True,0.925,Online Marketplace,1302.83,1378.85,0.12,1213.38,356.19,9.31,293.45,2.0,0.42,2025-08-28,2,1.0,748.9
ITAD-000376,Desktop,1.42,13.64,North America,352.62,9.1,Refurbished,True,215.48,True,0.95,B2B Direct,484.77,1111.82,0.05,1056.23,419.19,14.32,341.99,2.62,0.42,2025-03-22,2,1.0,415.97
ITAD-000378,Desktop,3.91,9.97,Europe,585.12,6.3,Refurbished,True,337.36,True,0.783,Online Marketplace,564.11,556.76,0.12,489.95,561.42,7.73,469.48,1.73,0.31,2025-05-18,10,1.15,65.03
ITAD-000380,Desktop,3.36,14.03,North America,852.53,5.6,Refurbished,True,323.8,True,0.725,Retail Partner,957.96,1091.71,0.2,873.37,598.32,14.73,493.84,3.24,0.42,2025-03-25,10,1.15,237.16
ITAD-000382,Laptop,2.77,1.46,North America,338.05,5.6,Refurbished,True,115.28,True,0.73,B2B Direct,364.82,944.99,0.05,897.74,348.69,1.54,294.85,2.57,0.42,2024-12-21,5,1.0,719.76
ITAD-000383,Printer,4.02,23.65,Europe,889.55,7.3,Refurbished,True,99.49,True,0.865,B2B Direct,845.68,2183.74,0.05,2074.55,377.83,18.33,302.83,2.75,0.31,2025-03-11,5,1.0,2094.96
ITAD-000384,Printer,0.79,23.18,Asia Pacific,1136.13,7.6,Refurbished,True,202.7,True,0.89,Retail Partner,1172.89,1191.06,0.2,952.85,315.66,39.4,228.91,1.58,0.68,2025-01-11,5,1.0,487.6
